CELL_ID,GRID_ID,,,RSRP,,
228111050,11673240|3969820,11673240,3969820,-97.51,116.7324,39.6982
20942101,11648840|4019640,11648840,4019640,-90.43,116.4884,40.1964
20641793,11703720|4008080,11703720,4008080,-92.91,117.0372,40.0808
23387593,11616520|4006700,11616520,4006700,-86.58,116.1652,40.067
19328771,11667920|4037960,11667920,4037960,-97.32,116.6792,40.3796
227282123,11639340|3990600,11639340,3990600,-75.98,116.3934,39.906
18587906,11610560|3972160,11610560,3972160,-98.18,116.1056,39.7216
23928009,11696240|4014800,11696240,4014800,-94.59,116.9624,40.148
18181133,11630560|4007680,11630560,4007680,-91.1,116.3056,40.0768
126888591,11660780|4011660,11660780,4011660,-87.3,116.6078,40.1166
227391947,11645320|3983420,11645320,3983420,-95.56,116.4532,39.8342
23033033,11650380|4020900,11650380,4020900,-85.64,116.5038,40.209
22049496,11645400|4003940,11645400,4003940,-96.65,116.454,40.0394
127776132,11682360|3973520,11682360,3973520,-96.21,116.8236,39.7352
20847362,11663380|4007260,11663380,4007260,-90.84,116.6338,40.0726
22238923,11662500|4006900,11662500,4006900,-82.49,116.625,40.069
227780812,11649520|3989200,11649520,3989200,-78.23,116.4952,39.892
23822547,11646120|4001640,11646120,4001640,-80.82,116.4612,40.0164
22240713,11673000|4004060,11673000,4004060,-103.38,116.73,40.0406
22273021,11663700|4029660,11663700,4029660,-92.19,116.637,40.2966
19140872,11638280|3997820,11638280,3997820,-93.44,116.3828,39.9782
20742915,11659300|4001820,11659300,4001820,-98.88,116.593,40.0182
129780888,11655100|3980760,11655100,3980760,-104.2,116.551,39.8076
127111555,11698860|4041940,11698860,4041940,-86.67,116.9886,40.4194
19363585,11660220|4011460,11660220,4011460,-90.51,116.6022,40.1146
20717057,11697320|4029440,11697320,4029440,-95.48,116.9732,40.2944
11444355,11695380|4006160,11695380,4006160,-91.3,116.9538,40.0616
22183371,11653780|4028440,11653780,4028440,-94.5,116.5378,40.2844
20621057,11671480|3966420,11671480,3966420,-94.19,116.7148,39.6642
126889605,11670240|4025860,11670240,4025860,-106,116.7024,40.2586
10694020,11630640|3984040,11630640,3984040,-91.07,116.3064,39.8404
20558082,11647520|3978800,11647520,3978800,-80.63,116.4752,39.788
19365633,11682400|4034580,11682400,4034580,-97.53,116.824,40.3458
20868355,11667900|4032620,11667900,4032620,-85,116.679,40.3262
20467457,11734680|4018320,11734680,4018320,-94.1,117.3468,40.1832
22231242,11658940|4019240,11658940,4019240,-102.71,116.5894,40.1924
19391745,11658220|4011240,11658220,4011240,-97.34,116.5822,40.1124
18996995,11707220|4014420,11707220,4014420,-89.3,117.0722,40.1442
18901525,11639140|3990640,11639140,3990640,-80.81,116.3914,39.9064
23033085,11649660|4021060,11649660,4021060,-78.33,116.4966,40.2106
22460105,11665300|3968100,11665300,3968100,-80.75,116.653,39.681
25204937,11682660|3973680,11682660,3973680,-90.1,116.8266,39.7368
20847362,11662760|4008140,11662760,4008140,-88.5,116.6276,40.0814
228504265,11658420|3990440,11658420,3990440,-81,116.5842,39.9044
22294731,11711880|4016720,11711880,4016720,-101.07,117.1188,40.1672
24013259,11704220|4016420,11704220,4016420,-95.4,117.0422,40.1642
20524291,11665700|3984100,11665700,3984100,-88.58,116.657,39.841
20486145,11670560|3983660,11670560,3983660,-88.18,116.7056,39.8366
127174275,11710860|4016120,11710860,4016120,-83.78,117.1086,40.1612
19320067,11668580|4036900,11668580,4036900,-107.5,116.6858,40.369
24494537,11649820|3981140,11649820,3981140,-86.08,116.4982,39.8114
19351553,11667960|4032620,11667960,4032620,-96.33,116.6796,40.3262
227415243,11649780|3998360,11649780,3998360,-83.14,116.4978,39.9836
127009155,11654380|3995480,11654380,3995480,-105.92,116.5438,39.9548
18947841,11660940|3990400,11660940,3990400,-92.6,116.6094,39.904
24011721,11629780|3979560,11629780,3979560,-92.61,116.2978,39.7956
129824137,11638140|3988840,11638140,3988840,-83.32,116.3814,39.8884
19034370,11717360|4012460,11717360,4012460,-88.14,117.1736,40.1246
20870404,11637440|3997720,11637440,3997720,-84.66,116.3744,39.9772
127057797,11660080|3988680,11660080,3988680,-91.5,116.6008,39.8868
127172997,11712200|4016660,11712200,4016660,-108,117.122,40.1666
22359499,11650680|3973840,11650680,3973840,-96.64,116.5068,39.7384
19021581,11648180|3969780,11648180,3969780,-92.52,116.4818,39.6978
25884618,11628980|3977580,11628980,3977580,-91.22,116.2898,39.7758
22132425,11649680|3997760,11649680,3997760,-86.36,116.4968,39.9776
227119817,11638180|3996680,11638180,3996680,-87,116.3818,39.9668
20842509,11662720|4011100,11662720,4011100,-100,116.6272,40.111
20804867,11682180|4007860,11682180,4007860,-96.7,116.8218,40.0786
227570121,11710500|4014020,11710500,4014020,-84.18,117.105,40.1402
24013259,11704240|4016300,11704240,4016300,-89.09,117.0424,40.163
126957187,11651300|3989220,11651300,3989220,-97.68,116.513,39.8922
227056842,11641460|3983200,11641460,3983200,-92.36,116.4146,39.832
22229706,11688600|4005780,11688600,4005780,-78.24,116.886,40.0578
129071237,11663520|4007100,11663520,4007100,-89.69,116.6352,40.071
20379141,11633560|3981240,11633560,3981240,-91.26,116.3356,39.8124
22291659,11702020|4004780,11702020,4004780,-88.46,117.0202,40.0478
17950469,11636640|3993280,11636640,3993280,-91.69,116.3664,39.9328
126949779,11648920|3991060,11648920,3991060,-87.25,116.4892,39.9106
23926473,11655660|4005980,11655660,4005980,-86.02,116.5566,40.0598
126889605,11670260|4025820,11670260,4025820,-102.22,116.7026,40.2582
127169156,11704480|4011140,11704480,4011140,-102.13,117.0448,40.1114
20970755,11662400|3998360,11662400,3998360,-102.1,116.624,39.9836
129098373,11663600|4019520,11663600,4019520,-90.91,116.636,40.1952
126901125,11675460|4023240,11675460,4023240,-98.13,116.7546,40.2324
18954754,11658640|3983760,11658640,3983760,-106.89,116.5864,39.8376
25117386,11652760|3980460,11652760,3980460,-92.83,116.5276,39.8046
22293449,11702000|4004760,11702000,4004760,-92.6,117.02,40.0476
126929541,11644300|3998320,11644300,3998320,-89.31,116.443,39.9832
20481795,11680020|3972500,11680020,3972500,-98.29,116.8002,39.725
18312707,11636820|3988640,11636820,3988640,-86.03,116.3682,39.8864
22859209,11675680|4022680,11675680,4022680,-81.83,116.7568,40.2268
20846851,11653460|4024500,11653460,4024500,-102,116.5346,40.245
24529866,11690340|3978540,11690340,3978540,-97.89,116.9034,39.7854
127404163,11614080|3973300,11614080,3973300,-95.96,116.1408,39.733
20524291,11665460|3984120,11665460,3984120,-89.19,116.6546,39.8412
23822291,11644620|4001560,11644620,4001560,-86.97,116.4462,40.0156
4429059,11644180|3976000,11644180,3976000,-82.29,116.4418,39.76
22238922,11661440|4005180,11661440,4005180,-100.3,116.6144,40.0518
23012555,11674080|4033160,11674080,4033160,-91.75,116.7408,40.3316
24511689,11717700|4012240,11717700,4012240,-87.53,117.177,40.1224
19385859,11663760|4029260,11663760,4029260,-90.62,116.6376,40.2926
228111050,11673500|3969960,11673500,3969960,-91.52,116.735,39.6996
20809218,11675600|4023040,11675600,4023040,-103.06,116.756,40.2304
23034307,11663980|4010680,11663980,4010680,-101.4,116.6398,40.1068
22564042,11601340|3959500,11601340,3959500,-70.27,116.0134,39.595
22815690,11662940|4027340,11662940,4027340,-82.79,116.6294,40.2734
228504267,11658580|3990880,11658580,3990880,-91.06,116.5858,39.9088
20881153,11656800|4026480,11656800,4026480,-93.92,116.568,40.2648
22261450,11653480|4041860,11653480,4041860,-93.64,116.5348,40.4186
23931083,11652040|4016420,11652040,4016420,-102.05,116.5204,40.1642
19328769,11668080|4037120,11668080,4037120,-94.92,116.6808,40.3712
22432203,11642400|3983600,11642400,3983600,-101.27,116.424,39.836
18787853,11665440|3990680,11665440,3990680,-100.98,116.6544,39.9068
22817225,11673260|4032860,11673260,4032860,-87.41,116.7326,40.3286
4545031,11647940|3999880,11647940,3999880,-79.29,116.4794,39.9988
19035907,11656540|3965880,11656540,3965880,-100.28,116.5654,39.6588
20819723,11657160|3990180,11657160,3990180,-82.16,116.5716,39.9018
20742915,11659280|4001840,11659280,4001840,-96.43,116.5928,40.0184
126886531,11673180|4013320,11673180,4013320,-80.91,116.7318,40.1332
22234826,11690740|4008920,11690740,4008920,-93.4,116.9074,40.0892
22294475,11701120|4007140,11701120,4007140,-81.55,117.0112,40.0714
22887881,11658180|3999680,11658180,3999680,-97.68,116.5818,39.9968
18746164,11640920|3988700,11640920,3988700,-76.38,116.4092,39.887
4549144,11639360|3999000,11639360,3999000,-92.11,116.3936,39.99
20907523,11657500|4023980,11657500,4023980,-102.58,116.575,40.2398
22413514,11711100|4010840,11711100,4010840,-99.41,117.111,40.1084
127169924,11700160|4003700,11700160,4003700,-97.35,117.0016,40.037
24031691,11719240|4015100,11719240,4015100,-93.53,117.1924,40.151
20755202,11680820|4034960,11680820,4034960,-103.26,116.8082,40.3496
18432008,11613580|3973800,11613580,3973800,-84.06,116.1358,39.738
25192651,11657700|3982720,11657700,3982720,-87.8,116.577,39.8272
20942101,11648880|4020140,11648880,4020140,-81.44,116.4888,40.2014
23928009,11696300|4014800,11696300,4014800,-101.44,116.963,40.148
24019658,11713960|4015860,11713960,4015860,-87.58,117.1396,40.1586
127168900,11709660|4011680,11709660,4011680,-89.49,117.0966,40.1168
25185993,11663720|3989440,11663720,3989440,-92.51,116.6372,39.8944
24554953,11643100|3994680,11643100,3994680,-108.06,116.431,39.9468
25215945,11684540|3975020,11684540,3975020,-103.43,116.8454,39.7502
18456322,11622540|3988760,11622540,3988760,-76.59,116.2254,39.8876
23285450,11626800|3988760,11626800,3988760,-84.43,116.268,39.8876
20495373,11655900|3989380,11655900,3989380,-102.35,116.559,39.8938
22431953,11640860|3983620,11640860,3983620,-86.29,116.4086,39.8362
20598018,11679140|3972240,11679140,3972240,-94.07,116.7914,39.7224
20575233,11716980|4012440,11716980,4012440,-98.92,117.1698,40.1244
127212421,11682640|3973640,11682640,3973640,-90.34,116.8264,39.7364
22239690,11680540|4019160,11680540,4019160,-101.28,116.8054,40.1916
20743681,11684540|4013340,11684540,4013340,-102.36,116.8454,40.1334
22499787,11628000|3979680,11628000,3979680,-94.79,116.28,39.7968
20408579,11619060|3983340,11619060,3983340,-98.56,116.1906,39.8334
22265547,11665180|4035620,11665180,4035620,-94.68,116.6518,40.3562
24526539,11704460|4014480,11704460,4014480,-85.66,117.0446,40.1448
5053697,11672180|4001040,11672180,4001040,-102.43,116.7218,40.0104
20481795,11680060|3972540,11680060,3972540,-95.54,116.8006,39.7254
24529865,11691160|3980720,11691160,3980720,-87.11,116.9116,39.8072
20613122,11660300|3978380,11660300,3978380,-101.41,116.603,39.7838
18947841,11660520|3990640,11660520,3990640,-85.52,116.6052,39.9064
19385859,11663700|4029780,11663700,4029780,-95.83,116.637,40.2978
20404744,11633920|3984400,11633920,3984400,-94.06,116.3392,39.844
127009212,11655280|3995780,11655280,3995780,-101.82,116.5528,39.9578
23265749,11629140|3977860,11629140,3977860,-80.59,116.2914,39.7786
23100873,11704220|4016060,11704220,4016060,-96.14,117.0422,40.1606
23898059,11686500|4005200,11686500,4005200,-99.22,116.865,40.052
227049161,11641140|3983080,11641140,3983080,-85.32,116.4114,39.8308
24027339,11701900|4008360,11701900,4008360,-93.31,117.019,40.0836
228504265,11658020|3990580,11658020,3990580,-98.5,116.5802,39.9058
23062474,11634240|3980340,11634240,3980340,-89.42,116.3424,39.8034
4278529,11690000|3978360,11690000,3978360,-94.37,116.9,39.7836
23909578,11683900|4013680,11683900,4013680,-100.57,116.839,40.1368
23818448,11639500|3999040,11639500,3999040,-85.12,116.395,39.9904
23856585,11651400|3996500,11651400,3996500,-84.12,116.514,39.965
22321353,11671660|3994620,11671660,3994620,-81.17,116.7166,39.9462
11143085,11657860|4008500,11657860,4008500,-88.5,116.5786,40.085
17950469,11636700|3993120,11636700,3993120,-78.64,116.367,39.9312
20799490,11679260|4020560,11679260,4020560,-84.5,116.7926,40.2056
19455758,11665500|4006600,11665500,4006600,-89.78,116.655,40.066
11505029,11711540|4016100,11711540,4016100,-88.93,117.1154,40.161
20580354,11711400|4015900,11711400,4015900,-93,117.114,40.159
227170251,11644820|3983540,11644820,3983540,-92.91,116.4482,39.8354
20948744,11649280|3987060,11649280,3987060,-84,116.4928,39.8706
18872833,11651180|3989200,11651180,3989200,-104.9,116.5118,39.892
20945409,11653640|4041940,11653640,4041940,-88.45,116.5364,40.4194
23034308,11663960|4010680,11663960,4010680,-88.37,116.6396,40.1068
19415098,11676340|4041720,11676340,4041720,-101.68,116.7634,40.4172
19234823,11665340|4010940,11665340,4010940,-92.6,116.6534,40.1094
127009212,11655220|3995700,11655220,3995700,-101.75,116.5522,39.957
127231109,11664800|3986220,11664800,3986220,-91.64,116.648,39.8622
25165514,11632580|3989220,11632580,3989220,-95.25,116.3258,39.8922
127168900,11709640|4011520,11709640,4011520,-90.39,117.0964,40.1152
22221787,11664980|4018100,11664980,4018100,-90.33,116.6498,40.181
10657668,11712040|4014040,11712040,4014040,-98.56,117.1204,40.1404
22306249,11661400|4004080,11661400,4004080,-96,116.614,40.0408
228505547,11642720|4004340,11642720,4004340,-87.89,116.4272,40.0434
227128267,11648400|3980060,11648400,3980060,-80.33,116.484,39.8006
20452609,11658860|3989320,11658860,3989320,-90.72,116.5886,39.8932
19092226,11665460|4018180,11665460,4018180,-97.25,116.6546,40.1818
19204364,11649460|4000080,11649460,4000080,-98.5,116.4946,40.0008
25884618,11629040|3977560,11629040,3977560,-85.74,116.2904,39.7756
22816714,11669060|4041940,11669060,4041940,-96.29,116.6906,40.4194
18890755,11666200|3990440,11666200,3990440,-91.78,116.662,39.9044
23100873,11704200|4016160,11704200,4016160,-96.69,117.042,40.1616
23021258,11674360|4014400,11674360,4014400,-97.54,116.7436,40.144
25234648,11664560|4005900,11664560,4005900,-97,116.6456,40.059
22222281,11694340|4014940,11694340,4014940,-102.38,116.9434,40.1494
24505291,11703760|4027120,11703760,4027120,-89.55,117.0376,40.2712
22834634,11657140|4027060,11657140,4027060,-93.54,116.5714,40.2706
18986498,11669620|3986520,11669620,3986520,-86.97,116.6962,39.8652
20592898,11680200|3972540,11680200,3972540,-97.47,116.802,39.7254
226713290,11661940|4019000,11661940,4019000,-103.63,116.6194,40.19
18814516,11650680|3990700,11650680,3990700,-88.12,116.5068,39.907
11235205,11633440|3982180,11633440,3982180,-84.67,116.3344,39.8218
20860931,11674560|4011520,11674560,4011520,-104.68,116.7456,40.1152
22276298,11711940|4015520,11711940,4015520,-98.72,117.1194,40.1552
20867587,11667320|4001140,11667320,4001140,-86.5,116.6732,40.0114
23042773,11662640|4009320,11662640,4009320,-95.15,116.6264,40.0932
227381193,11648020|3995620,11648020,3995620,-82.38,116.4802,39.9562
20742915,11659580|4001580,11659580,4001580,-88.94,116.5958,40.0158
4282115,11702140|4014220,11702140,4014220,-87.76,117.0214,40.1422
126918533,11688800|4005820,11688800,4005820,-94.43,116.888,40.0582
127782275,11641820|3982940,11641820,3982940,-89.57,116.4182,39.8294
20848897,11662380|3987220,11662380,3987220,-101.17,116.6238,39.8722
127404163,11614740|3974620,11614740,3974620,-84.21,116.1474,39.7462
19320322,11671560|4033900,11671560,4033900,-93.67,116.7156,40.339
20575233,11716900|4012640,11716900,4012640,-93.18,117.169,40.1264
20781315,11656600|3984420,11656600,3984420,-99.51,116.566,39.8442
11143085,11657020|4008300,11657020,4008300,-99.77,116.5702,40.083
25204683,11684160|3973360,11684160,3973360,-83.42,116.8416,39.7336
20809473,11682940|4021420,11682940,4021420,-80.89,116.8294,40.2142
126912388,11654660|4008520,11654660,4008520,-93,116.5466,40.0852
127009155,11654380|3995520,11654380,3995520,-98.6,116.5438,39.9552
20335874,11650720|3973800,11650720,3973800,-92.54,116.5072,39.738
20959028,11643460|3992580,11643460,3992580,-83.78,116.4346,39.9258
19287603,11645040|3993180,11645040,3993180,-89.33,116.4504,39.9318
22906323,11648840|3987740,11648840,3987740,-103.96,116.4884,39.8774
25215945,11684140|3974740,11684140,3974740,-80.85,116.8414,39.7474
19042562,11710560|4016340,11710560,4016340,-94.87,117.1056,40.1634
4287491,11690520|3978720,11690520,3978720,-98.4,116.9052,39.7872
20335875,11649520|3973680,11649520,3973680,-89.13,116.4952,39.7368
227119817,11638220|3996700,11638220,3996700,-85.9,116.3822,39.967
19070465,11671780|3969020,11671780,3969020,-85.48,116.7178,39.6902
127686277,11658300|3994160,11658300,3994160,-94.73,116.583,39.9416
127364739,11715540|4011900,11715540,4011900,-100.08,117.1554,40.119
23110346,11700900|4007060,11700900,4007060,-81.18,117.009,40.0706
19094018,11680520|4019060,11680520,4019060,-97.23,116.8052,40.1906
20929283,11649460|4020220,11649460,4020220,-100.94,116.4946,40.2022
22815740,11662500|4026860,11662500,4026860,-97.67,116.625,40.2686
18746165,11640760|3988700,11640760,3988700,-81.68,116.4076,39.887
22744275,11635980|4008600,11635980,4008600,-86.29,116.3598,40.086
23909578,11685780|4014440,11685780,4014440,-91.33,116.8578,40.1444
4429058,11644240|3975900,11644240,3975900,-82.13,116.4424,39.759
20743681,11685160|4013580,11685160,4013580,-106.88,116.8516,40.1358
10657668,11712240|4013940,11712240,4013940,-98.79,117.1224,40.1394
127231109,11665160|3986260,11665160,3986260,-91.29,116.6516,39.8626
22866889,11658660|3983840,11658660,3983840,-99.13,116.5866,39.8384
18795276,11662600|3989000,11662600,3989000,-105.25,116.626,39.89
23231435,11672140|3985020,11672140,3985020,-87.42,116.7214,39.8502
22939593,11645020|3995020,11645020,3995020,-80.71,116.4502,39.9502
22847178,11674680|4013120,11674680,4013120,-94.13,116.7468,40.1312
25204939,11680020|3972480,11680020,3972480,-92.01,116.8002,39.7248
22251721,11670980|4030800,11670980,4030800,-92.89,116.7098,40.308
22499787,11628080|3979660,11628080,3979660,-93.11,116.2808,39.7966
226907082,11640160|3983120,11640160,3983120,-85.66,116.4016,39.8312
129824137,11637220|3988800,11637220,3988800,-78.39,116.3722,39.888
19320067,11668600|4036840,11668600,4036840,-95.67,116.686,40.3684
11246217,11637180|3994060,11637180,3994060,-101.94,116.3718,39.9406
227381193,11647940|3995560,11647940,3995560,-84.39,116.4794,39.9556
18957837,11712680|4015400,11712680,4015400,-74.67,117.1268,40.154
20339459,11653420|3976580,11653420,3976580,-90.56,116.5342,39.7658
11143060,11658100|4008680,11658100,4008680,-93.14,116.581,40.0868
127776133,11680460|3972620,11680460,3972620,-89.86,116.8046,39.7262
227272651,11641760|3993960,11641760,3993960,-80.05,116.4176,39.9396
20870404,11637480|3997660,11637480,3997660,-86.94,116.3748,39.9766
